1532522830.75,0.102818354964,0.125353246927,0.069864936173,0.541500985622,0.0114941336215,0.14896838367
1532522830.93,0.0996856614947,0.12756319344,0.0245520584285,0.649866759777,0.00474686967209,0.0935854390264
1532522831.11,0.101533710957,0.107246033847,0.0346465408802,0.659488677979,0.00233551277779,0.0947495698929
1532522831.37,0.0887946113944,0.112286232412,0.090566881001,0.577316999435,0.00688183726743,0.124153524637
1532522831.62,0.109865620732,0.12352988869,0.137375950813,0.405554801226,0.00836895499378,0.215304836631
1532522831.87,0.0946635305882,0.120083555579,0.0963122621179,0.546905636787,0.0054423105903,0.136592626572
1532522832.04,0.0727699175477,0.0918053165078,0.191776752472,0.513495087624,0.00612123729661,0.124031625688
1532522832.27,0.139926359057,0.128217786551,0.109217517078,0.495826393366,0.0101963542402,0.116615593433
1532522832.44,0.120128042996,0.129544436932,0.0896384418011,0.548101484776,0.00622332515195,0.106364227831
1532522832.61,0.132703095675,0.138436347246,0.0294454749674,0.590398192406,0.00372075126506,0.105296142399
1532522832.8,0.140936240554,0.13871948421,0.0273697543889,0.56417965889,0.00337707623839,0.125417798758
1532522833.02,0.146813288331,0.139145106077,0.0232870541513,0.56104516983,0.00314518576488,0.126564189792
1532522833.19,0.147648975253,0.142163932323,0.0275628175586,0.552358090878,0.00362742715515,0.1266387254
1532522833.36,0.120418637991,0.140226811171,0.0505665875971,0.531688630581,0.00830233562738,0.148797035217
1532522833.54,0.118758589029,0.133244633675,0.15470983088,0.408878624439,0.0161054283381,0.168302878737
1532522833.77,0.0740519538522,0.112677849829,0.296692371368,0.312104642391,0.0190387815237,0.185434401035
1532522834.02,0.106804423034,0.110973462462,0.289297491312,0.307114541531,0.0150036811829,0.17080642283
1532522834.19,0.106408044696,0.109763629735,0.227522149682,0.414837062359,0.0132176382467,0.128251463175
1532522834.43,0.0703268647194,0.0813355818391,0.305391252041,0.447315573692,0.0048818490468,0.0907490104437
1532522834.6,0.130512848496,0.148119807243,0.125706076622,0.398517251015,0.0248833019286,0.172260656953
1532522834.79,0.094550140202,0.136713147163,0.325186818838,0.25368848443,0.0459220223129,0.143939435482
1532522835.03,0.113982975483,0.0977727174759,0.309392184019,0.370378762484,0.0168919023126,0.0915814787149
1532522835.28,0.057757422328,0.0661614388227,0.569819092751,0.148179858923,0.0214238036424,0.136658251286
1532522835.53,0.087661601603,0.111132182181,0.314477920532,0.301530599594,0.0358669869602,0.149330750108
1532522835.55,0.194242790341,0.242669671774,0.0129701076075,0.342643857002,0.0581027679145,0.149370878935
1532522835.77,0.0627608522773,0.0835506096482,0.478491902351,0.193782642484,0.0267641525716,0.154649838805
1532522836.02,0.081333450973,0.0742808356881,0.518071591854,0.157051548362,0.0303133185953,0.138949260116
1532522836.27,0.116513207555,0.120162457228,0.203077718616,0.332999140024,0.0150685086846,0.212179020047
1532522836.44,0.105705060065,0.136681959033,0.139999419451,0.380603611469,0.0116916233674,0.225318342447
1532522836.68,0.108972549438,0.129955470562,0.132618024945,0.424736499786,0.0121634444222,0.191553965211
1532522836.94,0.113307327032,0.0787152275443,0.497114300728,0.160294026136,0.0265536718071,0.124015443027
1532522837.18,0.122086830437,0.108741618693,0.25836879015,0.255419909954,0.0157907251269,0.23959222436
1532522837.35,0.135615199804,0.110332816839,0.267594784498,0.233243584633,0.0243774149567,0.228836163878
1532522837.52,0.0826908946037,0.0844264477491,0.448265373707,0.188073128462,0.018918691203,0.177625477314
1532522837.78,0.0732003822923,0.100533097982,0.286059141159,0.332978665829,0.00850156787783,0.198727220297
1532522838.03,0.0265776272863,0.0421547889709,0.674807310104,0.147441968322,0.00931070186198,0.0997076332569
1532522838.2,0.0947188138962,0.103108353913,0.406667143106,0.234666705132,0.0261947400868,0.134644240141
1532522838.44,0.106590561569,0.115958333015,0.281488806009,0.361425936222,0.0201649293303,0.114371448755
1532522838.61,0.0664373263717,0.0744678899646,0.524821519852,0.190521925688,0.0254932306707,0.118258103728
1532522838.85,0.102910377085,0.114777438343,0.271679490805,0.356976777315,0.0182757098228,0.135380253196
1532522839.02,0.0520787164569,0.0753926485777,0.510021269321,0.192499369383,0.0252133291215,0.144794628024
1532522839.27,0.0706587731838,0.0824110433459,0.492312312126,0.202577874064,0.0285833291709,0.123456649482
1532522839.52,0.0613142959774,0.0737304165959,0.570378959179,0.152956619859,0.0367318801582,0.104887843132
1532522839.77,0.0908767431974,0.0891891494393,0.416462928057,0.280554920435,0.013581873849,0.10933431983
1532522840.02,0.100280016661,0.104974679649,0.278867006302,0.384848028421,0.0127252964303,0.118304930627
1532522840.27,0.119038648903,0.0883466377854,0.404463857412,0.231905892491,0.0147131653503,0.141531810164
1532522840.43,0.0650501474738,0.0622493736446,0.576688826084,0.150214090943,0.0158414449543,0.12995608151
1532522840.6,0.0411450788379,0.048757687211,0.654729247093,0.127299547195,0.012459740974,0.115608684719
1532522840.85,0.0646983981133,0.0738795101643,0.508579194546,0.169673204422,0.0203648004681,0.1628049016
1532522841.1,0.0789353400469,0.0896658673882,0.358904391527,0.236981883645,0.0183342862874,0.217178285122
1532522841.35,0.119072400033,0.10674456507,0.242607578635,0.316105991602,0.0159764960408,0.199492990971
1532522841.52,0.0687536671758,0.0774127319455,0.460622400045,0.220300957561,0.0152617972344,0.157648429275
1532522841.69,0.0535453557968,0.0778580307961,0.379626989365,0.339519768953,0.00815693568438,0.141292899847
1532522841.86,0.0521520785987,0.0808290541172,0.376005917788,0.346492946148,0.00865586847067,0.135864123702
1532522842.11,0.0731889158487,0.0676384419203,0.557096004486,0.150709658861,0.0237033963203,0.127663508058
1532522842.34,0.086100474,0.0841406136751,0.433501332998,0.249636679888,0.0201295893639,0.126491263509
1532522842.53,0.0638510584831,0.0979448333383,0.277200847864,0.374235987663,0.0105025283992,0.176264733076
1532522842.76,0.079610593617,0.0829845890403,0.414206266403,0.220480665565,0.0165225695819,0.186195299029
1532522842.93,0.103190131485,0.114165008068,0.278791815042,0.281673491001,0.0257375780493,0.196442067623
1532522843.11,0.0793425664306,0.0800751671195,0.45252558589,0.242125093937,0.0181041862816,0.127827391028
1532522843.36,0.0940496772528,0.122450165451,0.142388433218,0.451859980822,0.010185841471,0.179065927863
1532522843.59,0.0686253011227,0.0972239375114,0.205129146576,0.473474055529,0.0060148416087,0.149532690644
1532522843.76,0.0859457179904,0.12005905062,0.182501733303,0.415957659483,0.00979857239872,0.185737341642
1532522843.93,0.0688425898552,0.0782283097506,0.503023862839,0.190642595291,0.0240954346955,0.135167181492
1532522844.11,0.0624902658165,0.0761623233557,0.495650559664,0.178474262357,0.0176686197519,0.169553995132
1532522844.34,0.0664474666119,0.0749154612422,0.510212302208,0.186709567904,0.0169778093696,0.144737392664
1532522844.52,0.0659889653325,0.0864012986422,0.441385030746,0.241732418537,0.0188639014959,0.145628362894
1532522844.7,0.0690827071667,0.112832196057,0.289012938738,0.284482121468,0.0185347087681,0.226055413485
1532522844.94,0.113713435829,0.121134273708,0.202439233661,0.355522602797,0.0176398307085,0.189550593495
1532522845.18,0.0771324187517,0.127289682627,0.143548458815,0.479028880596,0.00725500565022,0.165745615959
1532522845.35,0.0739912465215,0.0864615291357,0.375834643841,0.312673687935,0.0148899238557,0.136149019003
1532522845.52,0.0396504402161,0.078168861568,0.392522245646,0.322776168585,0.00888523925096,0.157996997237
1532522845.68,0.0581038333476,0.0988072901964,0.343095749617,0.329036444426,0.0126213598996,0.158335357904
1532522845.85,0.079414524138,0.0899698734283,0.368481755257,0.307129383087,0.0144333727658,0.140571117401
1532522846.01,0.0560350678861,0.0546835884452,0.632989823818,0.145722419024,0.0180270075798,0.0925420671701
